id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-60D87477,Antojitos doña Teresita,antojitos-dona-teresita-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529616023141,,+529616023141,,,Tuxtla Gutiérrez,Chiapas,México,"Av. Novena Nte. Pte. 1588, La Gloria, 29038 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 to 11 PM | domingo: 6 to 11 PM | lunes: Cerrado | martes: Cerrado | miércoles: Cerrado | jueves: Cerrado | viernes: Cerrado,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.631781,2026-08-05T02:27:40.936335,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-C3D8A384,Antojitos Doña Toñita,antojitos-dona-tonita-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529612526280,,+529612526280,,,Tuxtla Gutiérrez,Chiapas,México,"Avenue Laureles 120, Pomarrosa, 29014 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.635377,2026-08-05T02:27:40.943676,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-BF1C79E6,Antojitos El Bocado,antojitos-el-bocado-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 2a. Ote. Sur 640A, Asamblea de barrio, San Roque, 29066 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.650821,2026-08-05T02:27:40.954229,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-8F8A1C8F,antojitos el colocho,antojitos-el-colocho-copoya,Restaurante,Comida Mexicana,,,,,,,,Copoya,Chiapas,México,"Primera Avenida Sur Ote. 275, Copoya, 29100 Copoya, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.659746,2026-08-05T02:27:40.952216,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-AEF9AA75,Antojitos El Condu,antojitos-el-condu-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 14a. Ote. Sur 1496, Maldonado 2, 29080 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.640400,2026-08-05T02:27:40.953344,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-EE49C411,Antojitos el Control Difuso,antojitos-el-control-difuso-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529613660651,,+529613660651,,,Tuxtla Gutiérrez,Chiapas,México,"2900, Tzocotumbak, 29073 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.655461,2026-08-05T02:27:40.937034,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-2606CABB,ANTOJITOS EL CRUCERO,antojitos-el-crucero-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"San Pedro, Adonahi, 29016 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.632021,2026-08-05T02:27:40.954011,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-119F120B,Antojitos El fresno,antojitos-el-fresno-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"El Fresno 579, Albania Baja, 29010 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.629444,2026-08-05T02:27:40.954248,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-B42BC54A,Antojitos El Master,antojitos-el-master-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"16a. Avenida Sur Ote. 261A, San Francisco, 29000 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.638886,2026-08-05T02:27:40.951697,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-F96952D2,Antojitos Elisa Camacho,antojitos-elisa-camacho-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529611438432,,+529611438432,,,Tuxtla Gutiérrez,Chiapas,México,"Av. Séptima Nte. Pte. & Calle 9a. Pte Nte, Colón, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: Cerrado | domingo: 11 AM to 4 PM | lunes: 6:30 to 10 PM | martes: 6:30 to 10 PM | miércoles: 6:30 to 10 PM | jueves: 6:30 to 10 PM | viernes: 6:30 to 10 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.653092,2026-08-05T02:27:40.936637,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-4BDF42B8,ANTOJITOS ESTILO HIDALGO,antojitos-estilo-hidalgo-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529615323702,,+529615323702,,https://treinta.shop/antogitos-hidalgo-d15a,Tuxtla Gutiérrez,Chiapas,México,"C. Central-Sur 379, Asamblea de barrio, San Roque, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 9 PM | domingo: 8 AM to 8 PM | lunes: 8 AM to 9 PM | martes: 8 AM to 9 PM | miércoles: 8 AM to 9 PM | jueves: 8 AM to 9 PM | viernes: 8 AM to 9 PM,55,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.638402,2026-08-05T02:27:40.927812,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-03AA6223,Antojitos Fatima,antojitos-fatima-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529613162995,,+529613162995,,,Tuxtla Gutiérrez,Chiapas,México,"8a. Pte. Nte. 893-b, Colón, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 9 AM to 12 a.m. | domingo: 9 AM to 12 a.m. | lunes: 9 AM to 9 PM | martes: 9 AM to 9 PM | miércoles: 9 AM to 9 PM | jueves: 9 AM to 9 PM | viernes: 9 AM to 12 a.m.,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.631282,2026-08-05T02:27:40.949127,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-81A3E86E,ANTOJITOS FREDDY LÓPEZ,antojitos-freddy-lopez-tuxtla-gutierrez,Cafetería,Cafetería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"3a Avenida Sur Ote. 1028, San Roque, 29040 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.649235,2026-08-05T02:27:40.954031,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-A4C0148B,Antojitos La 5ta,antojitos-la-5ta-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529611681430,,+529611681430,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 5a. Pte. Sur 229, El Cerrito, 29000 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.654278,2026-08-05T02:27:40.937077,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-6A8C91E7,ANTOJITOS La Central,antojitos-la-central-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 14a. Ote. Sur, Maldonado, 29080 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 AM to 11 PM | domingo: 7 AM to 11 PM | lunes: 7 AM to 11 PM | martes: 7 AM to 11 PM | miércoles: 7 AM to 11 PM | jueves: 7 AM to 11 PM | viernes: 7 AM to 11 PM,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.651073,2026-08-05T02:27:40.954051,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-CF8E75C5,Antojitos los abuelitos,antojitos-los-abuelitos-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle Segunda Pte. Sur 1231, San Francisco, 29000 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.642848,2026-08-05T02:27:40.953365,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-C51FE923,Antojitos los Tios,antojitos-los-tios-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,+529616000590,,+529616000590,,,Tuxtla Gutiérrez,Chiapas,México,"Av 2a. Sur Pte 1157, Las Canoitas, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 2 PM | domingo: Cerrado | lunes: 8 AM to 2 PM | martes: 8 AM to 2 PM | miércoles: 8 AM to 2 PM | jueves: 8 AM to 2 PM | viernes: 8 AM to 2 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.652515,2026-08-05T02:27:40.929207,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
